#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -      m
2011 03 11 08 06 00 2 4709.740
2011 03 11 08 05 00 2 4709.740
2011 03 11 08 04 00 2 4709.739
2011 03 11 08 03 00 2 4709.735
2011 03 11 08 02 00 2 4709.738
2011 03 11 08 01 00 2 4709.734
2011 03 11 08 00 00 2 4709.734
2011 03 11 08 00 00 1 9999.000
2011 03 11 07 59 00 2 4709.731
2011 03 11 07 58 00 2 4709.731
2011 03 11 07 57 00 2 4709.730
2011 03 11 07 56 00 2 4709.725
2011 03 11 07 55 00 2 4709.725
2011 03 11 07 54 00 2 4709.722
2011 03 11 07 53 00 2 4709.720
2011 03 11 07 52 00 2 4709.725
2011 03 11 07 51 00 2 4709.719
2011 03 11 07 50 00 2 4709.715
2011 03 11 07 49 00 2 4709.712
2011 03 11 07 48 00 2 4709.714
2011 03 11 07 47 00 2 4709.709
2011 03 11 07 46 00 2 4709.711
2011 03 11 07 45 00 2 4709.705
2011 03 11 07 45 00 1 9999.000
2011 03 11 07 44 00 2 4709.708
2011 03 11 07 43 00 2 4709.702
2011 03 11 07 42 00 2 4709.705
2011 03 11 07 41 00 2 4709.701
2011 03 11 07 40 00 2 4709.707
2011 03 11 07 39 00 2 4709.694
2011 03 11 07 38 00 2 4709.693
2011 03 11 07 37 00 2 4709.696
2011 03 11 07 36 00 2 4709.698
2011 03 11 07 35 00 2 4709.689
2011 03 11 07 34 00 2 4709.691
2011 03 11 07 33 00 2 4709.688
2011 03 11 07 32 00 2 4709.686
2011 03 11 07 31 00 2 4709.686
2011 03 11 07 30 00 2 4709.679
2011 03 11 07 30 00 1 9999.000
2011 03 11 07 29 00 2 4709.683
2011 03 11 07 28 00 2 4709.678
2011 03 11 07 27 00 2 4709.677
2011 03 11 07 26 00 2 4709.676
2011 03 11 07 25 00 2 4709.678
2011 03 11 07 24 00 2 4709.663
2011 03 11 07 23 00 2 4709.671
2011 03 11 07 22 00 2 4709.667
2011 03 11 07 21 00 2 4709.663
2011 03 11 07 20 00 2 4709.660
2011 03 11 07 19 00 2 4709.662
2011 03 11 07 18 00 2 4709.652
2011 03 11 07 17 00 2 4709.668
2011 03 11 07 16 00 2 4709.655
2011 03 11 07 15 00 2 4709.653
2011 03 11 07 15 00 1 9999.000
2011 03 11 07 14 00 2 4709.652
2011 03 11 07 13 00 2 4709.642
2011 03 11 07 12 00 2 4709.650
2011 03 11 07 11 00 2 4709.641
2011 03 11 07 10 00 2 4709.643
2011 03 11 07 09 00 2 4709.641
2011 03 11 07 08 00 2 4709.647
2011 03 11 07 07 00 2 4709.639
2011 03 11 07 06 00 2 4709.633
2011 03 11 07 05 00 2 4709.642
2011 03 11 07 04 00 2 4709.627
2011 03 11 07 03 00 2 4709.627
2011 03 11 07 02 00 2 4709.634
2011 03 11 07 01 00 2 4709.620
2011 03 11 07 00 00 2 4709.631
2011 03 11 07 00 00 1 9999.000
2011 03 11 06 59 00 2 4709.617
2011 03 11 06 58 00 2 4709.619
2011 03 11 06 57 00 2 4709.624
2011 03 11 06 56 00 2 4709.611
2011 03 11 06 55 00 2 4709.618
2011 03 11 06 54 00 2 4709.598
2011 03 11 06 53 00 2 4709.614
2011 03 11 06 52 00 2 4709.603
2011 03 11 06 51 00 2 4709.621
2011 03 11 06 50 00 2 4709.608
2011 03 11 06 49 00 2 4709.592
2011 03 11 06 48 00 2 4709.608
2011 03 11 06 47 00 2 4709.595
2011 03 11 06 46 00 2 4709.582
2011 03 11 06 45 00 2 4709.606
2011 03 11 06 45 00 1 9999.000
2011 03 11 06 44 00 2 4709.594
2011 03 11 06 43 00 2 4709.577
2011 03 11 06 42 00 2 4709.595
2011 03 11 06 41 00 2 4709.595
2011 03 11 06 40 00 2 4709.593
2011 03 11 06 39 00 2 4709.566
2011 03 11 06 38 00 2 4709.577
2011 03 11 06 37 00 2 4709.568
2011 03 11 06 36 00 2 4709.588
2011 03 11 06 35 00 2 4709.572
2011 03 11 06 34 00 2 4709.556
2011 03 11 06 33 00 2 4709.573
2011 03 11 06 32 00 2 4709.582
2011 03 11 06 31 00 2 4709.549
2011 03 11 06 30 00 2 4709.571
2011 03 11 06 30 00 1 9999.000
2011 03 11 06 29 00 2 4709.564
2011 03 11 06 28 00 2 4709.551
2011 03 11 06 27 00 2 4709.555
2011 03 11 06 26 00 2 4709.568
2011 03 11 06 25 00 2 4709.542
2011 03 11 06 24 00 2 4709.547
2011 03 11 06 23 00 2 4709.557
2011 03 11 06 22 00 2 4709.543
2011 03 11 06 21 00 2 4709.547
2011 03 11 06 20 00 2 4709.534
2011 03 11 06 19 00 2 4709.542
2011 03 11 06 18 00 2 4709.542
2011 03 11 06 17 00 2 4709.512
2011 03 11 06 16 00 2 4709.563
2011 03 11 06 15 00 2 4709.511
2011 03 11 06 15 00 1 9999.000
2011 03 11 06 14 00 2 4709.520
2011 03 11 06 13 00 2 4709.538
2011 03 11 06 12 00 2 4709.523
2011 03 11 06 11 00 2 4709.517
2011 03 11 06 10 00 2 4709.503
2011 03 11 06 09 00 2 4709.538
2011 03 11 06 08 00 2 4709.503
2011 03 11 06 07 00 2 4709.497
2011 03 11 06 06 00 2 4709.557
2011 03 11 06 05 00 2 4709.444
2011 03 11 06 04 00 2 4709.525
2011 03 11 06 03 00 2 4709.507
2011 03 11 06 02 00 2 4709.502
2011 03 11 06 01 00 2 4709.512
2011 03 11 06 00 00 2 4709.506
2011 03 11 06 00 00 1 9999.000
2011 03 11 05 59 45 3 4709.375
2011 03 11 05 59 30 3 4709.433
2011 03 11 05 59 15 3 4709.514
2011 03 11 05 59 00 3 4709.595
2011 03 11 05 59 00 2 4709.479
2011 03 11 05 58 45 3 4709.553
2011 03 11 05 58 30 3 4709.512
2011 03 11 05 58 15 3 4709.659
2011 03 11 05 58 00 3 4709.284
2011 03 11 05 58 00 2 4709.455
2011 03 11 05 57 45 3 4709.465
2011 03 11 05 57 30 3 4709.453
2011 03 11 05 57 15 3 4709.441
2011 03 11 05 57 00 3 4709.508
2011 03 11 05 57 00 2 4709.491
2011 03 11 05 56 45 3 4709.481
2011 03 11 05 56 30 3 4709.521
2011 03 11 05 56 15 3 4709.484
2011 03 11 05 56 00 3 4709.480
2011 03 11 05 56 00 2 4709.492
2011 03 11 05 55 00 2 4709.483
2011 03 11 05 54 00 2 4709.475
2011 03 11 05 53 00 2 4709.468
2011 03 11 05 52 00 2 4709.479
2011 03 11 05 51 00 2 4709.470
2011 03 11 05 50 00 2 4709.467
2011 03 11 05 49 00 2 4709.465
2011 03 11 05 48 00 2 4709.462
2011 03 11 05 47 00 2 4709.460
2011 03 11 05 46 00 2 4709.458
2011 03 11 05 45 00 2 4709.457
2011 03 11 05 45 00 1 9999.000
2011 03 11 05 44 00 2 4709.454
2011 03 11 05 43 00 2 4709.453
2011 03 11 05 42 00 2 4709.450
2011 03 11 05 41 00 2 4709.447
2011 03 11 05 40 00 2 4709.445
2011 03 11 05 39 00 2 4709.443
2011 03 11 05 38 00 2 4709.441
2011 03 11 05 37 00 2 4709.437
2011 03 11 05 36 00 2 4709.436
2011 03 11 05 35 00 2 4709.432
2011 03 11 05 34 00 2 4709.431
2011 03 11 05 33 00 2 4709.429
2011 03 11 05 32 00 2 4709.426
2011 03 11 05 31 00 2 4709.425
2011 03 11 05 30 00 2 4709.422
2011 03 11 05 30 00 1 9999.000
2011 03 11 05 29 00 2 4709.419
2011 03 11 05 28 00 2 4709.418
2011 03 11 05 27 00 2 4709.416
2011 03 11 05 26 00 2 4709.413
2011 03 11 05 25 00 2 4709.410
2011 03 11 05 24 00 2 4709.408
2011 03 11 05 23 00 2 4709.406
2011 03 11 05 22 00 2 4709.403
2011 03 11 05 21 00 2 4709.400
2011 03 11 05 20 00 2 4709.398
2011 03 11 05 19 00 2 4709.395
2011 03 11 05 18 00 2 4709.393
2011 03 11 05 17 00 2 4709.391
2011 03 11 05 16 00 2 4709.389
2011 03 11 05 15 00 2 4709.387
2011 03 11 05 15 00 1 9999.000
2011 03 11 05 14 00 2 4709.384
2011 03 11 05 13 00 2 4709.383
2011 03 11 05 12 00 2 4709.380
2011 03 11 05 11 00 2 4709.378
2011 03 11 05 10 00 2 4709.376
2011 03 11 05 09 00 2 4709.374
2011 03 11 05 08 00 2 4709.372
2011 03 11 05 07 00 2 4709.370
2011 03 11 05 06 00 2 4709.368
2011 03 11 05 05 00 2 4709.366
2011 03 11 05 04 00 2 4709.364
2011 03 11 05 03 00 2 4709.361
2011 03 11 05 02 00 2 4709.360
2011 03 11 05 01 00 2 4709.358
2011 03 11 05 00 00 2 4709.356
2011 03 11 05 00 00 1 4709.355
2011 03 11 04 59 00 2 4709.353
2011 03 11 04 58 00 2 4709.351
2011 03 11 04 57 00 2 4709.349
2011 03 11 04 56 00 2 4709.347
2011 03 11 04 55 00 2 4709.344
2011 03 11 04 54 00 2 4709.342
2011 03 11 04 53 00 2 4709.341
2011 03 11 04 52 00 2 4709.339
2011 03 11 04 51 00 2 4709.337
2011 03 11 04 50 00 2 4709.334
2011 03 11 04 49 00 2 4709.333
2011 03 11 04 48 00 2 4709.331
2011 03 11 04 47 00 2 4709.329
2011 03 11 04 46 00 2 4709.327
2011 03 11 04 45 00 2 4709.325
2011 03 11 04 45 00 1 4709.325
2011 03 11 04 44 00 2 4709.323
2011 03 11 04 43 00 2 4709.321
2011 03 11 04 42 00 2 4709.319
2011 03 11 04 41 00 2 4709.316
2011 03 11 04 40 00 2 4709.315
2011 03 11 04 39 00 2 4709.312
2011 03 11 04 38 00 2 4709.310
2011 03 11 04 37 00 2 4709.308
2011 03 11 04 36 00 2 4709.306
2011 03 11 04 35 00 2 4709.303
2011 03 11 04 34 00 2 4709.300
2011 03 11 04 33 00 2 4709.299
2011 03 11 04 32 00 2 4709.297
2011 03 11 04 31 00 2 4709.295
2011 03 11 04 30 00 2 4709.293
2011 03 11 04 30 00 1 4709.292
2011 03 11 04 29 00 2 4709.289
2011 03 11 04 28 00 2 4709.289
2011 03 11 04 27 00 2 4709.285
2011 03 11 04 26 00 2 4709.283
2011 03 11 04 25 00 2 4709.281
2011 03 11 04 24 00 2 4709.280
2011 03 11 04 23 00 2 4709.278
2011 03 11 04 22 00 2 4709.276
2011 03 11 04 21 00 2 4709.274
2011 03 11 04 20 00 2 4709.272
2011 03 11 04 19 00 2 4709.270
2011 03 11 04 18 00 2 4709.268
2011 03 11 04 17 00 2 4709.267
2011 03 11 04 16 00 2 4709.265
2011 03 11 04 15 00 2 4709.264
2011 03 11 04 15 00 1 4709.263
2011 03 11 04 14 00 2 4709.262
2011 03 11 04 13 00 2 4709.259
2011 03 11 04 12 00 2 4709.258
2011 03 11 04 11 00 2 4709.256
2011 03 11 04 10 00 2 4709.254
2011 03 11 04 09 00 2 4709.252
2011 03 11 04 08 00 2 4709.251
2011 03 11 04 07 00 2 4709.249
2011 03 11 04 06 00 2 4709.248
2011 03 11 04 05 00 2 4709.246
2011 03 11 04 04 00 2 4709.243
2011 03 11 04 03 00 2 4709.241
2011 03 11 04 02 00 2 4709.240
2011 03 11 04 01 00 2 4709.238
2011 03 11 04 00 00 2 4709.236
2011 03 11 04 00 00 1 4709.235
